date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:33	31152/31152	---M--	200	added ('OK')	text/html	etag:%2279b0-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/woff2/YekanBakhFaNum-ExtraBold.woff2	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/woff2/YekanBakhFaNum-ExtraBold.html	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:34	37992/37992	---M--	200	added ('OK')	application/x-font-woff	etag:%229468-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/woff/YekanBakhFaNum-ExtraBold.woff	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/woff/YekanBakhFaNum-ExtraBold.woff	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:34	77456/77456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2212e90-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/ttf/YekanBakhFaNum-ExtraBold.ttf	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/ttf/YekanBakhFaNum-ExtraBold.ttf	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:34	31316/31316	---M--	200	added ('OK')	text/html	etag:%227a54-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/woff2/YekanBakhFaNum-Black.woff2	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/woff2/YekanBakhFaNum-Black.html	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:34	38300/38300	---M--	200	added ('OK')	application/x-font-woff	etag:%22959c-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/woff/YekanBakhFaNum-Black.woff	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/woff/YekanBakhFaNum-Black.woff	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:34	77996/77996	---M--	200	added ('OK')	application/x-font-ttf	etag:%22130ac-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/ttf/YekanBakhFaNum-Black.ttf	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/ttf/YekanBakhFaNum-Black.ttf	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:34	30888/30888	---M--	200	added ('OK')	text/html	etag:%2278a8-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/woff2/YekanBakhFaNum-ExtraBlack.woff2	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/woff2/YekanBakhFaNum-ExtraBlack.html	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:35	37788/37788	---M--	200	added ('OK')	application/x-font-woff	etag:%22939c-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/woff/YekanBakhFaNum-ExtraBlack.woff	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/woff/YekanBakhFaNum-ExtraBlack.woff	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:35	79128/79128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2213518-5dffac5637180%22	https://mojtababagheri.ir/assets/fonts/ttf/YekanBakhFaNum-ExtraBlack.ttf	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/ttf/YekanBakhFaNum-ExtraBlack.ttf	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:35	15216/15216	---M--	200	added ('OK')	application/x-font-ttf	etag:%223b70-56b6b06b8cb80%22	https://mojtababagheri.ir/assets/fonts/ocra.ttf	D:/My-Web/WEB/mojtababagheri.ir/assets/fonts/ocra.ttf	(from https://mojtababagheri.ir/assets/css/fonts.css)
19:34:36	19007/19007	---M--	200	added ('OK')	image/jpeg	etag:%224a3f-5cf5e6a7cea00%22	https://mojtababagheri.ir/assets/img/about_back.jpg	D:/My-Web/WEB/mojtababagheri.ir/assets/img/about_back.jpg	(from https://mojtababagheri.ir/assets/css/style.css)
19:34:39	12027/12027	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:35%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1002/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1002/index.html	(from https://mojtababagheri.ir/portfolio/)
19:34:39	14340/14340	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:35%20GMT	https://mojtababagheri.ir/portfolio/portfolio/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/portfolio/index.html	(from https://mojtababagheri.ir/portfolio/)
19:34:39	284303/284303	---M--	200	added ('OK')	image/png	etag:%224568f-5d5e9c512e780%22	https://mojtababagheri.ir/assets/img/panelBakcground.png	D:/My-Web/WEB/mojtababagheri.ir/assets/img/panelBakcground.png	(from https://mojtababagheri.ir/assets/css/style.css)
19:34:40	462961/462961	---M--	200	added ('OK')	image/png	etag:%2271071-5ce6c84f51f80%22	https://mojtababagheri.ir/assets/img/background.png	D:/My-Web/WEB/mojtababagheri.ir/assets/img/background.png	(from https://mojtababagheri.ir/assets/css/style.css)
19:34:40	13271/13271	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:38%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1001/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1001/index.html	(from https://mojtababagheri.ir/portfolio/)
19:34:40	17386/17386	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:38%20GMT	https://mojtababagheri.ir/single/MB_S_1000003269/Bagharian%20Research%20and%20Legal%20Group/	D:/My-Web/WEB/mojtababagheri.ir/single/MB_S_1000003269/Bagharian%20Research%20and%20Legal%20Group/index.html	(from https://mojtababagheri.ir/portfolio/)
19:34:40	15686/15686	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:38%20GMT	https://mojtababagheri.ir/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blog/index.html	(from https://mojtababagheri.ir/blog/)
19:34:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2016:04:39%20GMT	https://mojtababagheri.ir/assets/files/jpg	D:/My-Web/WEB/mojtababagheri.ir/assets/files/jpg	(from https://mojtababagheri.ir/post/B-1MM1797/Wahts%20ui%20Design-/)
19:34:41	15764/15764	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:39%20GMT	https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/	D:/My-Web/WEB/mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/index.html	(from https://mojtababagheri.ir/post/B-1MM1797/Wahts%20ui%20Design-/)
19:34:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2016:04:39%20GMT	https://mojtababagheri.ir/assets/files/f202209281606165661.png	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202209281606165661.png	(from https://mojtababagheri.ir/post/post1000003682/How%20to%20Create%20a%20Startup%20Website/)
19:34:41	15842/15842	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:39%20GMT	https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/index.html	(from https://mojtababagheri.ir/post/post1000003682/How%20to%20Create%20a%20Startup%20Website/)
19:34:42	15896/15896	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:39%20GMT	https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/index.html	(from https://mojtababagheri.ir/post/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/)
19:34:42	41676/41676	---M--	200	added ('OK')	image/jpeg	etag:%22a2cc-5d6ed32d58300%22	https://mojtababagheri.ir/assets/files/f202201311118532994.jpg	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202201311118532994.jpg	(from https://mojtababagheri.ir/post/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/)
19:34:42	15845/15845	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:40%20GMT	https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/	D:/My-Web/WEB/mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/index.html	(from https://mojtababagheri.ir/post/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/)
19:34:42	44913/44913	---M--	200	added ('OK')	image/jpeg	etag:%22af71-5d6ed48c4bf00%22	https://mojtababagheri.ir/assets/files/f202201311125016184.jpg	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202201311125016184.jpg	(from https://mojtababagheri.ir/post/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/)
19:34:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2016:04:40%20GMT	https://mojtababagheri.ir/assets/files/f202209281608076748.jpg	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202209281608076748.jpg	(from https://mojtababagheri.ir/project/)
19:34:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Mar%202023%2016:04:41%20GMT	https://mojtababagheri.ir/assets/files/f202209281607064900.jpg	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202209281607064900.jpg	(from https://mojtababagheri.ir/project/)
19:34:44	359198/359198	---M--	200	added ('OK')	video/mp4	etag:%2257b1e-586a6e9472400%22	https://mojtababagheri.ir/assets/files/f202301300334435510.mp4	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202301300334435510.mp4	(from https://mojtababagheri.ir/post/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/)
19:34:45	15678/15678	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:41%20GMT	https://mojtababagheri.ir/page/ps10001/Building%20a%20store/	D:/My-Web/WEB/mojtababagheri.ir/page/ps10001/Building%20a%20store/index.html	(from https://mojtababagheri.ir/project/)
19:34:45	15675/15675	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:41%20GMT	https://mojtababagheri.ir/page/ps10002/Construction%20Site/	D:/My-Web/WEB/mojtababagheri.ir/page/ps10002/Construction%20Site/index.html	(from https://mojtababagheri.ir/project/)
19:34:48	14370/14370	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:43%20GMT	https://mojtababagheri.ir/portfolio/portfolio/portfolio/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/portfolio/portfolio/index.html	(from https://mojtababagheri.ir/portfolio/portfolio/)
19:34:49	12096/12096	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:44%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1002/)
19:34:49	13340/13340	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:44%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1001/)
19:34:50	15701/15701	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:46%20GMT	https://mojtababagheri.ir/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blog/)
19:34:51	15779/15779	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:47%20GMT	https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/index.html	(from https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/)
19:34:51	15857/15857	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:48%20GMT	https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/index.html	(from https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/)
19:34:56	7976984/7976984	---M--	200	added ('OK')	audio/mpeg	etag:%2279b818-5f37343cf4900%22	https://mojtababagheri.ir/assets/files/f202301291931095343.mp3	D:/My-Web/WEB/mojtababagheri.ir/assets/files/f202301291931095343.mp3	(from https://mojtababagheri.ir/post/post1000003682/How%20to%20Create%20a%20Startup%20Website/)
19:34:59	15860/15860	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:55%20GMT	https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/index.html	(from https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/)
19:34:59	12165/12165	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:55%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/)
19:34:59	14400/14400	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:55%20GMT	https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/index.html	(from https://mojtababagheri.ir/portfolio/portfolio/portfolio/)
19:34:59	15911/15911	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:55%20GMT	https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/index.html	(from https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/)
19:35:02	13409/13409	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:58%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/)
19:35:02	15716/15716	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:58%20GMT	https://mojtababagheri.ir/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blog/blog/)
19:35:02	15794/15794	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:58%20GMT	https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/index.html	(from https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/)
19:35:03	15872/15872	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:04:58%20GMT	https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/index.html	(from https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/)
19:35:05	15875/15875	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:00%20GMT	https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/)
19:35:05	15926/15926	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:00%20GMT	https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/index.html	(from https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/)
19:35:05	14430/14430	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:01%20GMT	https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/index.html	(from https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/)
19:35:06	12234/12234	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:01%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/)
19:35:08	13478/13478	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:03%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/)
19:35:08	15731/15731	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:03%20GMT	https://mojtababagheri.ir/blog/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blog/blog/blog/)
19:35:08	15809/15809	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:04%20GMT	https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/)
19:35:09	15887/15887	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:04%20GMT	https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/)
19:35:10	15941/15941	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:06%20GMT	https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/)
19:35:11	15890/15890	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:06%20GMT	https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/)
19:35:11	14460/14460	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:06%20GMT	https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/index.html	(from https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/)
19:35:12	12303/12303	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:07%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/)
19:35:14	13547/13547	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:09%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/)
19:35:14	15824/15824	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:09%20GMT	https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/)
19:35:14	15746/15746	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:09%20GMT	https://mojtababagheri.ir/blog/blog/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blog/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blog/blog/blog/blog/)
19:35:15	15902/15902	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:10%20GMT	https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/post1000003682/How%20to%20Create%20a%20Startup%20Website/blog/blog/blog/)
19:35:16	15956/15956	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:12%20GMT	https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/post1000002230/10%20Things%20to%20Check%20Before%20Launching%20a%20Website/blog/blog/blog/)
19:35:17	15905/15905	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:12%20GMT	https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blg1001/5%20Big%20Web%20Design%20Predictions%20for%202022/blog/blog/blog/)
19:35:17	14490/14490	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:12%20GMT	https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/index.html	(from https://mojtababagheri.ir/portfolio/portfolio/portfolio/portfolio/portfolio/portfolio/)
19:35:18	12372/12372	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:13%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/portfolio/cat-tags1002/)
19:35:19	15761/15761	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:15%20GMT	https://mojtababagheri.ir/blog/blog/blog/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/blog/blog/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/blog/blog/blog/blog/blog/)
19:35:20	13616/13616	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:15%20GMT	https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/	D:/My-Web/WEB/mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/index.html	(from https://mojtababagheri.ir/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/portfolio/cat-tags1001/)
19:35:20	15839/15839	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2016:05:15%20GMT	https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/blog/blog/	D:/My-Web/WEB/mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/blog/blog/index.html	(from https://mojtababagheri.ir/blog/B-1MM1797/Wahts%20ui%20Design-/blog/blog/blog/blog/)
